438,Dorchester Ave at Gillette Park,42.34404051001636,-71.05737626552582,Massachusetts Ave at Columbus Ave,42.33949453726166,-71.0802078062261,Subscriber
227,Massachusetts Ave at Columbus Ave,42.33949453726166,-71.0802078062261,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,Subscriber
614,Back Bay T Stop - Dartmouth St at Stuart St,42.34807412317439,-71.07657015323639,Government Center - Cambridge St at Court St,42.3598253979878,-71.05979576244862,Subscriber
340,Government Center - Cambridge St at Court St,42.3598253979878,-71.05979576244862,Canal St at Causeway St,42.36530094929082,-71.06092190993877,Subscriber
1260,Canal St at Causeway St,42.36530094929082,-71.06092190993877,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,Customer
852,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,Congress St at Boston City Hall,42.36041774637169,-71.05752243543975,Customer
485,Congress St at Boston City Hall,42.36041774637169,-71.05752243543975,Charlestown Navy Yard,42.374124549426526,-71.05481199938367,Subscriber
653,Charlestown Navy Yard,42.374124549426526,-71.05481199938367,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,Subscriber
612,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,Charlestown Navy Yard,42.374124549426526,-71.05481199938367,Subscriber
151,Charlestown Navy Yard,42.374124549426526,-71.05481199938367,Warren St at Chelsea St,42.371848,-71.060292,Subscriber
610,Warren St at Chelsea St,42.371848,-71.060292,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152,Subscriber
660,Charles Circle - Charles St at Cambridge St,42.36079296858265,-71.07118962337152,Newbury St at Hereford St,42.348717,-71.085954,Customer
154,Newbury St at Hereford St,42.348717,-71.085954,Boylston St at Fairfield St,42.348762,-71.082383,Subscriber
839,Boylston St at Fairfield St,42.348762,-71.082383,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,Subscriber
428,Seaport Square - Seaport Blvd at Northern Ave,42.35148193460858,-71.04436084628105,Arch St at Franklin St,42.35533501941256,-71.0582291708306,Subscriber
351,Arch St at Franklin St,42.35533501941256,-71.0582291708306,Harrison Ave at Bennet St,42.34942609892521,-71.06209959843909,Subscriber
539,Harrison Ave at Bennet St,42.34942609892521,-71.06209959843909,Boylston St at Dartmouth St,42.35010609546997,-71.07720464005979,Subscriber
5423,Boylston St at Dartmouth St,42.35010609546997,-71.07720464005979,Boylston St at Dartmouth St,42.35010609546997,-71.07720464005979,Customer
514,Boylston St at Dartmouth St,42.35010609546997,-71.07720464005979,Washington St at Rutland St,42.338514601786,-71.07404083013535,Subscriber
854,Washington St at Rutland St,42.338514601786,-71.07404083013535,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,Customer
1974,Park Plaza at Charles St S.,42.35182806892068,-71.06781138111728,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,Customer
573,Commonwealth Ave At Babcock St,42.35154734791375,-71.12126246094704,Burlington Ave at Brookline Ave,42.345733,-71.100694,Customer
384,Burlington Ave at Brookline Ave,42.345733,-71.100694,Boylston St at Massachusetts Ave,42.34740620525209,-71.08678414955648,Subscriber
582,Boylston St at Massachusetts Ave,42.34740620525209,-71.08678414955648,Longwood Ave at Binney St,42.338629,-71.1065,Subscriber
746,Longwood Ave at Binney St,42.338629,-71.1065,Dana Park,42.36178043960605,-71.10809952020645,Subscriber
168,Dana Park,42.36178043960605,-71.10809952020645,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Subscriber
